Name,Type,Foundation,Price,Size,Length,Width,Bedrooms,Bathrooms,Lofts,Misc,Location,Link,City,State,Country,Days on site,Number of views,Times dreamlisted
"Blue adorable, simple tiny home!",Tiny House,Mobile,4900,200.0,,,0.0,1.0,1.0,Square Feet,"Douglas, Georgia, United States",https://tinyhouselistings.com/listings/douglas-ga-12-blue-adorable-simple-tiny-home-3,Douglas,Georgia,United States,,28853.0,180.0
40' Container home - Empty Nester with Loft added,Tiny House,Stationary,73000,400.0,,,1.0,1.0,0.0,Square Feet,"Archie, Missouri, United States",https://tinyhouselistings.com/listings/archie-missouri-usa-15-40-container-home-empty-nester-with-loft-added,Archie,Missouri,United States,,22539.0,127.0
Carpenters Tiny Home For Sale,Tiny House,Mobile,15000,70.0,,,1.0,0.0,0.0,Square Feet,"Asheville, North Carolina, United States",https://tinyhouselistings.com/listings/asheville-nc-12-carpenters-tiny-home-for-sale,Asheville,North Carolina,United States,,26148.0,98.0
RARE AND RENOVATED 1967 Silver Streak Sabre Aluminum Trailer 22' for sale,Tiny House,Mobile,42000,176.0,,,1.0,1.0,0.0,Square Feet,"Oklahoma City, Oklahoma, United States",https://tinyhouselistings.com/listings/oklahoma-city-oklahoma-12-rare-and-renovated-1967-silver-streak-sabre-aluminum-trailer-22-for-sale,Oklahoma City,Oklahoma,United States,,24677.0,67.0
Tiny Home Studio/Office,Tiny House,Mobile,56000,187.0,,,0.0,1.0,1.0,Square Feet,"Austin, Texas, United States",https://tinyhouselistings.com/listings/austin-tx-usa-12-tiny-home-studiooffice,Austin,Texas,United States,,9559.0,38.0
Cottage Tiny House! shiplap!,Tiny House,Mobile,39999,239.0,,,0.0,,1.0,Square Feet,"Nederland, Texas, United States",https://tinyhouselistings.com/listings/nederland-tx-77627-12-cottage-tiny-house-shiplap,Nederland,Texas,United States,,25690.0,196.0
As Seen on HGTV! Tiny House!,Tiny House,Mobile,30000,210.0,,,1.0,1.0,0.0,Square Feet,"Saint Petersburg, Florida, United States",https://tinyhouselistings.com/listings/st-petersburg-florida-12-as-seen-on-hgtv-tiny-house,Saint Petersburg,Florida,United States,,114982.0,311.0
Warren Smith,Tiny House,Stationary,15000,360.0,,,3.0,1.0,0.0,Square Feet,"Oshkosh, Nebraska, United States",https://tinyhouselistings.com/listings/oshkosh-ne-15-warren-smith,Oshkosh,Nebraska,United States,,12166.0,12.0
Sanford Tiny house,Tiny House,Mobile,50000,384.0,,,1.0,1.0,0.0,Square Feet,"Sanford, North Carolina, United States",https://tinyhouselistings.com/listings/sanfordnc-12-sanford-tiny-house,Sanford,North Carolina,United States,,40697.0,175.0
Adorable 112 sq. ft tiny home for sale,Tiny House,Stationary,9000,112.0,,,0.0,1.0,1.0,Square Feet,"Brunswick, Georgia, United States",https://tinyhouselistings.com/listings/brunswick-ga-15-adorable-112-sq-ft-tiny-home-for-sale,Brunswick,Georgia,United States,,17513.0,105.0
Wild River Retreat/Playhouse/Studio/Cabin,Tiny House,Stationary,10000,96.0,,,0.0,0.0,1.0,Square Feet,"Saint Croix Falls, Wisconsin, United States",https://tinyhouselistings.com/listings/st-croix-falls-restore-2201-us-highway-8-saint-croix-falls-wisconsin-15-wild-river-retreatplayhousestudiocabin,Saint Croix Falls,Wisconsin,United States,,37646.0,113.0
Tiny Home Bluebird Bus,Tiny House,Mobile,14500,256.0,,,1.0,1.0,0.0,Square Feet,"Bozeman, Montana, United States",https://tinyhouselistings.com/listings/bozeman-mt-gallatin-12-tiny-home-bluebird-bus,Bozeman,Montana,United States,,24348.0,78.0
28 ft Tiny House!,Tiny House,Mobile,68000,335.0,,,0.0,1.0,1.0,Square Feet,"Berkeley Springs, West Virginia, United States",https://tinyhouselistings.com/listings/berkeley-springs-wv-12-28-ft-tiny-house,Berkeley Springs,West Virginia,United States,,7888.0,41.0
Queensland 20' Container House,Tiny House,Stationary,35891,120.0,,,1.0,1.0,0.0,Square Feet,", Queensland, Australia",https://tinyhouselistings.com/listings/queensland-australia-15-queensland-20-container-house,,Queensland,Australia,,4418.0,12.0
Tiny House Park Model Can Be Moved,Tiny House,Mobile,30000,400.0,,,1.0,1.0,0.0,Square Feet,"Florissant, Colorado, United States",https://tinyhouselistings.com/listings/florissant-colorado-12-tiny-house-park-model-can-be-moved,Florissant,Colorado,United States,,14343.0,25.0
Tiny House Outdoor Office/Studio,Tiny House,Stationary,6500,96.0,12.0,8.0,1.0,0.0,1.0,Delivery Available,"Simi Valley, California, United States",https://tinyhouselistings.com/listings/simi-valley-15-tiny-house-outdoor-officestudio,Simi Valley,California,United States,,29896.0,43.0
Tiny Home/Caregiver Cottage,Tiny House,Stationary,64900,494.0,,,1.0,1.0,0.0,Square Feet,"Cullman, Alabama, United States",https://tinyhouselistings.com/listings/cullman-alabama-usa-15-tiny-homecaregiver-cottage,Cullman,Alabama,United States,,22538.0,51.0
"*Unfinished TINY HOUSE / Bureau / office / Micro Maison / Atelier in Montreal, Canada*",Tiny House,Stationary,4500,128.0,,,0.0,1.0,1.0,Square Feet,"Montreal, Quebec, Canada",https://tinyhouselistings.com/listings/montreal-qc-canada-15-unfinished-tiny-house-bureau-office-micro-maison-atelier-in-montreal-canada,Montreal,Quebec,Canada,,11583.0,18.0
40 Foot Container House For Sale,Tiny House,Mobile,75000,320.0,,,1.0,1.0,0.0,Square Feet,", Hawaii, United States",https://tinyhouselistings.com/listings/maui-12-tony,,Hawaii,United States,,37354.0,20.0
Custom Tiny House On Wheels,Tiny House,Mobile,21000,125.0,,,0.0,1.0,1.0,Square Feet,"Tampa, Florida, United States",https://tinyhouselistings.com/listings/tampa-fl-12-custom-tiny-house-on-wheels,Tampa,Florida,United States,,62106.0,133.0
Custom construction just completed ~ New reduced price!,Tiny House,Mobile,47900,300.0,,,0.0,1.0,1.0,Square Feet,"Milwaukie, Oregon, United States",https://tinyhouselistings.com/listings/milwaukie-or-12-custom-construction-just-completed,Milwaukie,Oregon,United States,,22488.0,108.0
Cabin in the woods,Tiny House,Stationary,59900,288.0,,,0.0,0.0,1.0,Square Feet,"Faithorn, Michigan, United States",https://tinyhouselistings.com/listings/faithorn-michigan-15-cabin-in-the-woods,Faithorn,Michigan,United States,,8799.0,6.0
Cottage style tiny house on wheels,Tiny House,Mobile,40000,160.0,20.0,8.0,0.0,1.0,1.0,Delivery Available,"Rowley, Massachusetts, United States",https://tinyhouselistings.com/listings/beverly-ma-12-cottage-style-tiny-house-on-wheels,Rowley,Massachusetts,United States,,78010.0,445.0
"Solar powered, Super insulated",Tiny House,Mobile,49000,175.0,,,2.0,1.0,0.0,Square Feet,"Salt Lake City, Utah, United States",https://tinyhouselistings.com/listings/salt-lake-city-utah-12-solar-powered-super-insulated,Salt Lake City,Utah,United States,,48316.0,46.0
Tiny House,Tiny House,Mobile,20000,137.0,,,1.0,1.0,0.0,Square Feet,"Pensacola, Florida, United States",https://tinyhouselistings.com/listings/pensacolafl-12-tiny-house,Pensacola,Florida,United States,,38796.0,96.0
Wyant's little house,Tiny House,Stationary,10000,384.0,,,1.0,0.0,0.0,Square Feet,"Sharpsville, Indiana, United States",https://tinyhouselistings.com/listings/sharpsville-in-15-wyants-little-house,Sharpsville,Indiana,United States,,18416.0,107.0
Wild River Retreat,Tiny House,Stationary,10000,96.0,,,0.0,0.0,1.0,Square Feet,"Saint Croix Falls, Wisconsin, United States",https://tinyhouselistings.com/listings/st-croix-falls-wisconsin-15-wild-river-retreat,Saint Croix Falls,Wisconsin,United States,,19576.0,66.0
Brand New Custom Construction Turn-Key Tiny House,Tiny House,Mobile,59500,300.0,,,0.0,1.0,1.0,Square Feet,"Portland, Oregon, United States",https://tinyhouselistings.com/listings/portland-oregon-clackamas-county-12-brand-new-custom-construction-turn-key-tiny-house,Portland,Oregon,United States,,15482.0,20.0
Adorable Cottage for sale,Tiny House,Stationary,60000,480.0,,,1.0,0.0,0.0,Square Feet,"Independence, Louisiana, United States",https://tinyhouselistings.com/listings/independence-louisiana-15-adorable-cottage-for-sale,Independence,Louisiana,United States,,33496.0,43.0
SOLD Kenny and Esther's Tiny House,Tiny House,Mobile,49000,170.0,,,0.0,1.0,1.0,Square Feet,"Albuquerque, New Mexico, United States",https://tinyhouselistings.com/listings/albuquerque-new-mexico-12-kenny-and-esthers-tiny-house,Albuquerque,New Mexico,United States,,13005.0,17.0
28 ft tiny house,Tiny House,Mobile,75000,330.0,,,0.0,1.0,1.0,Square Feet,", West Virginia, United States",https://tinyhouselistings.com/listings/wv-12-28-ft-tiny-house,,West Virginia,United States,,48754.0,47.0
34' Avion Classic,Tiny House,Mobile,13500,250.0,,,1.0,1.0,0.0,Square Feet,"Breaux Bridge, Louisiana, United States",https://tinyhouselistings.com/listings/breaux-bridgela-12-34-avion-classic,Breaux Bridge,Louisiana,United States,,19537.0,80.0
Gabe Thomas,Tiny House,Mobile,19500,235.0,,,0.0,0.0,1.0,Square Feet,"Sandy, Oregon, United States",https://tinyhouselistings.com/listings/sandy-oregon-12-gabe-thomas,Sandy,Oregon,United States,,25382.0,104.0
Tiny House 300 sq.ft,Tiny House,Stationary,25000,300.0,,,0.0,0.0,1.0,Square Feet,"Mount Sterling, Kentucky, United States",https://tinyhouselistings.com/listings/mt-sterling-kentucky-15-tiny-house-300-sq-ft,Mount Sterling,Kentucky,United States,,26603.0,33.0
Tiny House Wooden Timber Chalet L7m x W4m x H4m in the UK,,,30000,,,,,,,,"Marlow, United Kingdom",https://tinyhouselistings.com/listings/marlow-uk-15-tiny-house-wooden-timber-chalet-l7m-x-w4m-x-h4m-in-the-uk,Marlow,United Kingdom,,,,
"""Follow Your Dreams""",Tiny House,Mobile,80000,344.0,,,0.0,1.0,1.0,Square Feet,"Mount Vernon, Illinois, United States",https://tinyhouselistings.com/listings/mount-vernon-illinois-12-follow-your-dreams,Mount Vernon,Illinois,United States,,27051.0,91.0
Luxury Living,Tiny House,Stationary,35000,480.0,24.0,20.0,1.0,1.0,0.0,Used,"Guntown, Mississippi, United States",https://tinyhouselistings.com/listings/guntown-ms-15-luxury-living,Guntown,Mississippi,United States,,29903.0,62.0
Tiny Home Model,Tiny House,Mobile,20000,128.0,,,0.0,0.0,1.0,Square Feet,"Acton, California, United States",https://tinyhouselistings.com/listings/acton-california-12-tiny-home-model,Acton,California,United States,,30248.0,161.0
Almost Finished Tiny House,Tiny House,Stationary,20000,200.0,,,0.0,0.0,1.0,Square Feet,"Moncks Corner, South Carolina, United States",https://tinyhouselistings.com/listings/moncks-corner-15-almost-finished-tiny-house,Moncks Corner,South Carolina,United States,,44213.0,24.0
"The WEEKENDER a 22"" pull behind tiny house.",Tiny House,Mobile,38000,176.0,,,1.0,1.0,0.0,Square Feet,"Austin, Texas, United States",https://tinyhouselistings.com/listings/austin-texas-12-the-weekender-a-22-pull-behind-tiny-house,Austin,Texas,United States,,29474.0,78.0
Park Model For Sale,Tiny House,Mobile,29900,388.0,,,1.0,1.0,0.0,Square Feet,"Black River Falls, Wisconsin, United States",https://tinyhouselistings.com/listings/black-river-falls-wi-usa-12-park-model-for-sale,Black River Falls,Wisconsin,United States,,11514.0,42.0
Tiny house,Tiny House,Stationary,9500,192.0,,,0.0,1.0,1.0,Square Feet,"Mission, Texas, United States",https://tinyhouselistings.com/listings/mission-texas-15-tiny-house,Mission,Texas,United States,,15131.0,79.0
Lovingly cared for and recently updated cottage,,,40000,,,,,,,,", Portugal",https://tinyhouselistings.com/listings/central-portugal-penela-15-fully-renovated-tiny-house-in-portugal,,Portugal,,,,
"Tinyhouse selling for MATERIAL COST! Must Go! $18,000",Tiny House,Mobile,18000,192.0,,,0.0,1.0,1.0,Square Feet,"Hopkins, Minnesota, United States",https://tinyhouselistings.com/listings/hopkins-12-new-tiny-house-for-sale-must-go,Hopkins,Minnesota,United States,,62444.0,142.0
This tiny home on wheels built to last,Tiny House,Mobile,16500,112.0,,,0.0,1.0,1.0,Square Feet,"Attica, Indiana, United States",https://tinyhouselistings.com/listings/attica-indiana-12-this-tiny-home-on-wheels-built-to-last,Attica,Indiana,United States,,42295.0,191.0
The Wedge,Tiny House,Mobile,55000,200.0,,,2.0,1.0,0.0,Square Feet,"Oakland, California, United States",https://tinyhouselistings.com/listings/oakland-ca-12-matthew-wolpe,Oakland,California,United States,,40086.0,115.0
Tiny house/handmans dream,Tiny House,Mobile,19500,160.0,,,0.0,1.0,1.0,Square Feet,"Owatonna, Minnesota, United States",https://tinyhouselistings.com/listings/southern-minnesota-12-tiny-househandmans-dream,Owatonna,Minnesota,United States,,38974.0,46.0
Small Cabin with Loft on 13.25 acres of land,Tiny House,Stationary,155000,468.0,,,0.0,1.0,1.0,Square Feet,", New Mexico, United States",https://tinyhouselistings.com/listings/new-mexico-15-small-cabin-with-loft-on-13-25-acres-of-land,,New Mexico,United States,,11221.0,17.0
"Cozy, Tiny Cabin",Tiny House,Mobile,49900,208.0,,,0.0,1.0,1.0,Square Feet,"Colorado Springs, Colorado, United States",https://tinyhouselistings.com/listings/colorado-springs-co-12-cozy-tiny-cabin,Colorado Springs,Colorado,United States,,35765.0,108.0
Habitat MultiGénérations.,Tiny House,Stationary,55000,368.0,,,0.0,1.0,1.0,Square Feet,", Quebec, Canada",https://tinyhouselistings.com/listings/lantierqc-15-habitat-multigenerations-com,,Quebec,Canada,,12723.0,19.0
1976 Converted International School Bus,Tiny House,Mobile,3800,500.0,,,3.0,1.0,0.0,Square Feet,"Montgomery, Texas, United States",https://tinyhouselistings.com/listings/montgomery-texas-12-1976-converted-international-school-bus,Montgomery,Texas,United States,,21056.0,104.0
34' Gypsy Trailer,Tiny House,Mobile,32000,238.0,,,1.0,1.0,0.0,Square Feet,"Naples, Florida, United States",https://tinyhouselistings.com/listings/naples-fl-12-34-gypsy-trailer,Naples,Florida,United States,,26094.0,115.0
Craft & Folk Art Museum,Tiny House,Stationary,50,88.0,,,0.0,0.0,1.0,Square Feet,"Los Angeles, California, United States",https://tinyhouselistings.com/listings/5814-wilshire-bl-los-angeles-ca-90036-15-craft-folk-art-museum,Los Angeles,California,United States,,37193.0,33.0
Beautiful park model with upgrades,Tiny House,Mobile,108000,399.0,,,1.0,1.0,0.0,Square Feet,"Austin, Texas, United States",https://tinyhouselistings.com/listings/austin-12-lisa-beautiful-park-model-with-upgrades,Austin,Texas,United States,,14528.0,36.0
Stoney Creek Cabin mini castle,Tiny House,Stationary,31000,144.0,,,0.0,1.0,1.0,Square Feet,"Forest Falls, California, United States",https://tinyhouselistings.com/listings/forest-falls-ca-15-eric-stoney-creek-cabin-mini-castle,Forest Falls,California,United States,,16614.0,10.0
26′ x 10′ west coast classic tiny house,Tiny House,Mobile,50000,360.0,,,0.0,1.0,1.0,Square Feet,"Squamish, British Columbia, Canada",https://tinyhouselistings.com/listings/26%25e2%2580%25b2-x-10%25e2%2580%25b2-west-coast-classic-tiny-housetimber-wolf-homes-ltd,Squamish,British Columbia,Canada,,15048.0,71.0
Beautiful Park model,Tiny House,Mobile,85000,399.0,,,1.0,1.0,0.0,Square Feet,"Austin, Texas, United States",https://tinyhouselistings.com/listings/austin-texas-12-beautiful-park-model,Austin,Texas,United States,,8986.0,29.0
8x32 Tiny House Conversion on Wheels,Tiny House,Mobile,21500,256.0,,,1.0,1.0,0.0,Square Feet,"West Point, Georgia, United States",https://tinyhouselistings.com/listings/opelika-al-12-8x32-tiny-house-on-wheels-conversion,West Point,Georgia,United States,,35734.0,236.0
Vintage 26' Airstream Tiny Home,Tiny House,Mobile,25000,185.0,,,1.0,1.0,0.0,Square Feet,"Roseville, California, United States",https://tinyhouselistings.com/listings/roseville-ca-usa-12-vintage-26-airstream-tiny-home,Roseville,California,United States,,49574.0,398.0
Tiny Living in Texas,Tiny House,Stationary,24999,351.0,,,2.0,1.0,0.0,Square Feet,"New Waverly, Texas, United States",https://tinyhouselistings.com/listings/new-waverly-texas-15-tiny-living-in-texas,New Waverly,Texas,United States,,26050.0,99.0
Tiny house on wheels,Tiny House,Mobile,20500,160.0,,,0.0,1.0,1.0,Square Feet,"New Ulm, Minnesota, United States",https://tinyhouselistings.com/listings/new-ulm-12-tiny-house-on-wheels,New Ulm,Minnesota,United States,,18757.0,19.0
Tiny Living in Texas,Tiny House,Stationary,4800,110.0,,,1.0,1.0,0.0,Square Feet,"New Waverly, Texas, United States",https://tinyhouselistings.com/listings/new-waverly-tx-15-tiny-living-in-texas,New Waverly,Texas,United States,,4822.0,33.0
20 ft Dia -Geodesic Dome,Tiny House,Stationary,3000,315.0,,,1.0,1.0,0.0,Square Feet,"Traverse City, Michigan, United States",https://tinyhouselistings.com/listings/anywhere-15-20-ft-dia-geodesic-dome,Traverse City,Michigan,United States,,31762.0,109.0
Cabin with potential,Tiny House,Stationary,15000,187.0,,,1.0,0.0,0.0,Square Feet,"Hoodsport, Washington, United States",https://tinyhouselistings.com/listings/hoodsport-washtington-15-deena,Hoodsport,Washington,United States,,26632.0,54.0
20x8' tiny house with 2 lofts and 5x8ft deck,Tiny House,Mobile,24000,258.0,,,0.0,1.0,1.0,Square Feet,", Arizona, United States",https://tinyhouselistings.com/listings/arizona-12-20x8-with-2-lofts-and-5x8ft-deck,,Arizona,United States,,32232.0,165.0
8x10 Tiny House on Trailer For Sale,Tiny House,Mobile,12500,80.0,,,0.0,0.0,1.0,Square Feet,"Billings, Montana, United States",https://tinyhouselistings.com/listings/billings-mt-u-s-12-8x10-tiny-house-on-trailer-for-sale,Billings,Montana,United States,,13469.0,30.0
Tiny House Built With Structural Insulated Panels,Tiny House,Mobile,25000,160.0,,,0.0,1.0,1.0,Square Feet,"Dothan, Alabama, United States",https://tinyhouselistings.com/listings/dothan-alabama-12-tiny-house-built-with-structural-insulated-panels,Dothan,Alabama,United States,,8066.0,8.0
Beautifully Designed Tiny House 8x20,Tiny House,Mobile,25000,160.0,,,0.0,1.0,1.0,Square Feet,"Shawnigan Lake, British Columbia, Canada",https://tinyhouselistings.com/listings/shawnigan-lake-bc-12-beautifully-designed-tiny-house-8x20,Shawnigan Lake,British Columbia,Canada,,16280.0,142.0
Santa Fe Caboose For Sale,Tiny House,Stationary,36000,0.0,,,1.0,0.0,0.0,Square Feet,"Helendale, California, United States",https://tinyhouselistings.com/listings/helendale-ca-15-santa-fe-caboose-for-sale,Helendale,California,United States,,26419.0,39.0
Custom trailer,Tiny House,Mobile,14000,112.0,,,0.0,0.0,1.0,Square Feet,"Tampa, Florida, United States",https://tinyhouselistings.com/listings/tampa-fl-12-custom-trailer,Tampa,Florida,United States,,23632.0,17.0
"Tiny House, Cozy Cabin",Tiny House,Mobile,35000,230.0,,,0.0,1.0,1.0,Square Feet,"Smithville, Ontario, Canada",https://tinyhouselistings.com/listings/smithville-on-12-tiny-house-cozy-cabin,Smithville,Ontario,Canada,,14482.0,21.0
Tiny Home Tranquility,Tiny House,Mobile,55000,215.0,,,0.0,1.0,1.0,Square Feet,"Collingwood, Ontario, Canada",https://tinyhouselistings.com/listings/collingwoodon-12-tiny-home-tranquility,Collingwood,Ontario,Canada,,15962.0,37.0
Country Rustic Tiny House,Tiny House,Stationary,17000,240.0,,,0.0,0.0,1.0,Square Feet,"Milledgeville, Georgia, United States",https://tinyhouselistings.com/listings/milledgeville-georgia-15-country-rustic-tiny-house-1,Milledgeville,Georgia,United States,,47414.0,44.0
Titan Tiny House on wheels!,Tiny House,Mobile,50000,316.0,,,2.0,1.0,0.0,Square Feet,"Madera, California, United States",https://tinyhouselistings.com/listings/madera-ca-12-titan-tiny-house-on-wheels,Madera,California,United States,,63004.0,235.0
Wheeler,Tiny House,Mobile,69995,340.0,,,2.0,1.0,0.0,Square Feet,"Mount Vernon, Illinois, United States",https://tinyhouselistings.com/listings/mt-vernon-il-62864-12-wheeler,Mount Vernon,Illinois,United States,,22733.0,190.0
A Cozy Cabin,Tiny House,Stationary,60000,400.0,,,1.0,1.0,0.0,Square Feet,"Mayfield, Kentucky, United States",https://tinyhouselistings.com/listings/mayfield-kentucky-15-a-cozy-cabin,Mayfield,Kentucky,United States,,18446.0,61.0
2 Tiny Home Shells For Sale-Redmac Tiny Homes,Tiny House,Mobile,14999,238.0,,,0.0,1.0,1.0,Square Feet,"Lafayette, Indiana, United States",https://tinyhouselistings.com/listings/lafayette-in-usa-12-2-tiny-home-shells-for-sale-redmac-tiny-homes,Lafayette,Indiana,United States,,8471.0,21.0
Unique Lofted Barn,Tiny House,Stationary,17000,500.0,,,2.0,1.0,2.0,New,"weirsdale, Florida, United States",https://tinyhouselistings.com/listings/florida-15-unique-lofted-barn,weirsdale,Florida,United States,,81910.0,126.0
Tiki Beach Project 454 Chevy,Tiny House,Mobile,16500,240.0,,,1.0,1.0,0.0,Square Feet,"Tampa, Florida, United States",https://tinyhouselistings.com/listings/tampa-12-tiki-beach-project-454-chevy-2,Tampa,Florida,United States,,18695.0,42.0
Tinyvegans,Tiny House,Mobile,20000,400.0,,,3.0,1.0,0.0,Square Feet,"Lake Geneva, Wisconsin, United States",https://tinyhouselistings.com/listings/lake-geneva-ei-12-tinyvegans,Lake Geneva,Wisconsin,United States,,51108.0,144.0
Tiny House Cottage on sale 9 x 24 dual loft professionally built full kitchen appliances hardwood floors bathroom washer dryer,Tiny House,Mobile,55450,378.0,,,2.0,1.0,0.0,Square Feet,"Carlsbad, California, United States",https://tinyhouselistings.com/listings/carlsbad-ca-12-tiny-house-cottage-on-sale-9-x-24-dual-loft-professionally-built-full-kitchen-appliances-hardwood-floors-bathroom-washer-dryer,Carlsbad,California,United States,,17097.0,173.0
Teardrop,Tiny House,Mobile,1800,40.0,,,1.0,0.0,0.0,Square Feet,", Ohio, United States",https://tinyhouselistings.com/listings/mercer-county-ohio-12-teardrop,,Ohio,United States,,17430.0,47.0
Amish built cabin,Tiny House,Stationary,25000,350.0,,,0.0,1.0,1.0,Square Feet,"Glouster, Ohio, United States",https://tinyhouselistings.com/listings/glouster-ohio-15-amish-built-cabin,Glouster,Ohio,United States,,35958.0,61.0
Cedar Shake Tiny House Shell,Tiny House,Mobile,25000,205.0,,,1.0,1.0,0.0,Square Feet,"San Diego, California, United States",https://tinyhouselistings.com/listings/san-diego-ca-12-cedar-shake-tiny-house-shell,San Diego,California,United States,,58927.0,182.0
Tiny Cottage on wheels-price reduced!,Tiny House,Mobile,39900,240.0,,,1.0,1.0,0.0,Square Feet,"South Pasadena, California, United States",https://tinyhouselistings.com/listings/south-pasadena-california-12-tiny-cottage-on-wheels-price-reduced,South Pasadena,California,United States,,62752.0,215.0
Cabin/cottage beautiful custom counter tops,Cabin,Stationary,54900,480.0,32.0,12.0,0.0,1.0,1.0,Square Feet,"Bennett, Colorado, United States",https://tinyhouselistings.com/listings/bennett-colorado-15-cabincottage-beautiful-custom-counter-tops,Bennett,Colorado,United States,,24850.0,73.0
White river tiny homes,Tiny House,Mobile,24000,200.0,,,0.0,1.0,1.0,Square Feet,"Mountain Home, Arkansas, United States",https://tinyhouselistings.com/listings/northern-arkansas-mountain-home-12-white-river-tiny-homes,Mountain Home,Arkansas,United States,,20168.0,59.0
Urban Cottage Tiny House RV,Tiny House,Mobile,49000,180.0,,,0.0,1.0,1.0,Square Feet,"Dallas, Texas, United States",https://tinyhouselistings.com/listings/dallas-tx-12-urban-cottage-tiny-house-rv,Dallas,Texas,United States,,50925.0,148.0
Professionally crafted shell,Tiny House,Mobile,26500,0.0,,,1.0,0.0,0.0,Square Feet,"Wilsonville, Oregon, United States",https://tinyhouselistings.com/listings/wilsonville-or-12-professionally-crafted-shell,Wilsonville,Oregon,United States,,9253.0,23.0
Perfect 1 Bedroom Tiny House,Tiny House,Mobile,22000,340.0,,,1.0,1.0,0.0,Square Feet,"Greenville, Texas, United States",https://tinyhouselistings.com/listings/greenville-tx-12-perfect-1-bedroom-tiny-house,Greenville,Texas,United States,,13497.0,159.0
Nielo5,Tiny House,Mobile,4500,150.0,,,1.0,1.0,0.0,Square Feet,"Kansas City, Missouri, United States",https://tinyhouselistings.com/listings/kansas-city-mo-12-nielo5,Kansas City,Missouri,United States,,23091.0,133.0
Beautiful Custom Built 8x20 Tiny House Arched/Peaked Roof Room for 2 lofts Semi-Finished on Solid Trailer/Foundation,Tiny House,Mobile,20000,160.0,,,0.0,0.0,1.0,Square Feet,"Eugene, Oregon, United States",https://tinyhouselistings.com/listings/eugene-oregon-12-beautiful-custom-built-8x20-tiny-house-archedpeaked-roof-room-for-2-lofts-semi-finished-on-solid-trailerfoundation,Eugene,Oregon,United States,,24843.0,32.0
Remarkable custom hillside cottage,Tiny House,Stationary,679000,448.0,,,1.0,1.0,0.0,Square Feet,"Kailua-Kona, Hawaii, United States",https://tinyhouselistings.com/listings/73-4433-hao-street-kailua-kona-hawaii-96740-15-remarkable-custom-hillside-cottage,Kailua-Kona,Hawaii,United States,,19459.0,41.0
20' Elm Tumbleweed Tiny House,Tiny House,Mobile,65000,161.0,,,0.0,1.0,1.0,Square Feet,"Victoria, British Columbia, Canada",https://tinyhouselistings.com/listings/victoria-british-columbia-canada-12-20-elm-tumbleweed-tiny-house,Victoria,British Columbia,Canada,,6502.0,4.0
teddy james,Tiny House,Mobile,15995,250.0,,,1.0,0.0,0.0,Square Feet,"Lugoff, South Carolina, United States",https://tinyhouselistings.com/listings/lugoff-sc-12-teddy-james,Lugoff,South Carolina,United States,,18261.0,9.0
Jazz,Tiny House,Mobile,20000,160.0,,,0.0,1.0,1.0,Square Feet,"Quartzsite, Arizona, United States",https://tinyhouselistings.com/listings/quartzsite-az-12-jazz,Quartzsite,Arizona,United States,,15263.0,100.0
Tiny Home,Tiny House,Mobile,52500,317.0,,,2.0,1.0,0.0,Square Feet,"West Milton, Ohio, United States",https://tinyhouselistings.com/listings/west-milton-oh-45383-12-tiny-home,West Milton,Ohio,United States,,20803.0,116.0
The Craftsman Bungalow,Tiny House,Mobile,54900,240.0,,,0.0,1.0,1.0,Square Feet,"Reynoldsburg, Ohio, United States",https://tinyhouselistings.com/listings/reynoldsburg-ohio-usa-12-the-craftsman-bungalow,Reynoldsburg,Ohio,United States,,30858.0,100.0
Sales and Land Solutions - BuyASmallHouse.com,Tiny House,Mobile,47000,399.0,,,2.0,1.0,0.0,Square Feet,"Austin, Texas, United States",https://tinyhouselistings.com/listings/austin-12-buyasmallhouse-com-2,Austin,Texas,United States,,19712.0,87.0
1962 Ford High Top Bus Conversion,Tiny House,Mobile,15000,200.0,,,0.0,0.0,1.0,Square Feet,"Eureka, Montana, United States",https://tinyhouselistings.com/listings/eureka-montana-12-1962-ford-high-top-bus-conversion,Eureka,Montana,United States,,8731.0,18.0
Amenities Packed Tiny House,Tiny House,Mobile,42000,181.0,,,0.0,1.0,1.0,Square Feet,"Anderson, South Carolina, United States",https://tinyhouselistings.com/listings/anderson-sc-12-amenities-packed-tiny-house,Anderson,South Carolina,United States,,37446.0,38.0
Big Tiny Potential,Tiny House,Mobile,2500,200.0,,,1.0,0.0,0.0,Square Feet,"Sadieville, Kentucky, United States",https://tinyhouselistings.com/listings/louisville-kentucky-12-suzette,Sadieville,Kentucky,United States,,19302.0,78.0
Rustic Country Container Cabin,Tiny House,Mobile,24000,160.0,,,1.0,1.0,0.0,Square Feet,"Cocoa, Florida, United States",https://tinyhouselistings.com/listings/cocoa-fl-12-rustic-country-container-cabin,Cocoa,Florida,United States,,24471.0,93.0
Cabin in the Woods,Tiny House,Mobile,58000,500.0,,,1.0,1.0,0.0,Square Feet,"Twain Harte, California, United States",https://tinyhouselistings.com/listings/twain-harte-ca-12-cabin-in-the-woods-2,Twain Harte,California,United States,,21847.0,103.0
Show Model Tiny House,Tiny House,Mobile,34900,200.0,,,0.0,1.0,1.0,Square Feet,"Birmingham, Alabama, United States",https://tinyhouselistings.com/listings/birmingham-al-12-show-model-tiny-house,Birmingham,Alabama,United States,,11811.0,52.0
